E_PIZZA_ORDER_KEY,E_PIZZA_ID,E_ORDER_ID,ORDER_SIZE,SAUCE,CHEESE,MEAT,VEGGIES,BAKED,STARTTIMESTAMP,ENDTIMESTAMP,LATENCYMS
19_9dab3fa1-9659-4c1a-8667-62546b58f72f,19,9dab3fa1-9659-4c1a-8667-62546b58f72f,50,Olive Oil,"['mozzarella', 'provolone', 'parmesan', 'gorgonzola']",[],[],True,1764173181697,1764173198439,16742
19_a37c3e48-f834-445e-b823-7bea1566b633,19,a37c3e48-f834-445e-b823-7bea1566b633,100,Olive Oil,"['mozzarella', 'provolone', 'parmesan', 'gorgonzola']",[],[],False,1764176285160,1764176336469,51309
19_bcb75833-4cf6-4879-90fd-1da4a23f8bc1,19,bcb75833-4cf6-4879-90fd-1da4a23f8bc1,50,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",True,1764172410116,1764172496186,86070
19_c46dc17e-41ac-4425-acf0-f57987a7dd22,19,c46dc17e-41ac-4425-acf0-f57987a7dd22,50,Olive Oil,"['mozzarella', 'provolone', 'parmesan', 'gorgonzola']",[],[],True,1764171820663,1764171840167,19504
19_df93b2e3-8576-4f50-8ff4-916e33571ea9,19,df93b2e3-8576-4f50-8ff4-916e33571ea9,100,tomato,"['mozzarella', 'cheddar']","['pepperoni', 'sausage', 'ham']","['mushroom', 'onion', 'green pepper', 'black olive']",False,1764175836287,1764175886628,50341
19_f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,19,f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,100,White Garlic Cream,['mozzarella'],[],"['mushroom', 'truffle']",False,1764173633751,1764173650665,16914
19_f5187049-c9f4-44c8-b5ff-53878610baea,19,f5187049-c9f4-44c8-b5ff-53878610baea,100,tomato,['mozzarella'],['pepperoni'],[],False,1764174737250,1764174822715,85465
19_fe0c1f3a-2994-49b4-b93d-c7007756f322,19,fe0c1f3a-2994-49b4-b93d-c7007756f322,100,tomato,['mozzarella'],['pepperoni'],[],False,1764177339702,1764177355882,16180
19_fe8e08a8-777e-4986-a7e2-482b8f9fb831,19,fe8e08a8-777e-4986-a7e2-482b8f9fb831,100,Olive Oil,"['mozzarella', 'provolone', 'parmesan', 'gorgonzola']",[],[],False,1764175292596,1764175448099,155503
1_01c2f719-5361-4446-9dd2-b589fd1e0d96,1,01c2f719-5361-4446-9dd2-b589fd1e0d96,1,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],True,1764170211142,1764170229505,18363
1_050b3fde-8b14-4304-9852-4553eb02f161,1,050b3fde-8b14-4304-9852-4553eb02f161,50,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",True,1764172717970,1764173021531,303561
1_067646a4-55fb-4794-a053-f0b8058b5d4b,1,067646a4-55fb-4794-a053-f0b8058b5d4b,50,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],True,1764172565063,1764172582029,16966
1_1ad7ffbb-1ea1-4cf1-a0b9-eac3d3dd5c8f,1,1ad7ffbb-1ea1-4cf1-a0b9-eac3d3dd5c8f,10,Pesto,"['mozzarella', 'feta']",[],"['spinach', 'sun-dried tomato', 'artichoke heart']",False,1764170232306,1764170661200,428894
1_1c15c39d-92af-4ded-80f9-83ab37feb1d5,1,1c15c39d-92af-4ded-80f9-83ab37feb1d5,100,tomato,['mozzarella'],['pepperoni'],[],False,1764176660450,1764176716662,56212
1_1c428b84-d265-447f-993d-9968f43eef23,1,1c428b84-d265-447f-993d-9968f43eef23,10,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764170723004,1764170740252,17248
1_2cb5ebf2-6184-42c7-8148-4d9a7a4e2cc4,1,2cb5ebf2-6184-42c7-8148-4d9a7a4e2cc4,1,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],True,1764170204990,1764170221976,16986
1_367a96cd-8c2e-4297-a96c-8e35a863c6bc,1,367a96cd-8c2e-4297-a96c-8e35a863c6bc,100,tomato,['mozzarella'],['pepperoni'],[],False,1764174087783,1764174112602,24819
1_3d0fc252-894d-4d03-9766-b510e2953e7c,1,3d0fc252-894d-4d03-9766-b510e2953e7c,1,tomato,['mozzarella'],"['ham', 'bacon']",['pineapple'],True,1764170214176,1764170232715,18539
1_421192c7-eb11-4d32-a456-8ed4aeeac2b8,1,421192c7-eb11-4d32-a456-8ed4aeeac2b8,10,tomato,['mozzarella'],['pepperoni'],[],False,1764170904159,1764171104383,200224
1_43509ddf-b7a1-45be-8e4b-6a2a3669060e,1,43509ddf-b7a1-45be-8e4b-6a2a3669060e,1,tomato,['mozzarella'],[],['basil'],True,1764170223264,1764170242662,19398
1_482f7ff0-faed-45c3-90a7-7fb2fd0be63b,1,482f7ff0-faed-45c3-90a7-7fb2fd0be63b,50,Pesto,"['mozzarella', 'feta']",[],"['spinach', 'sun-dried tomato', 'artichoke heart']",True,1764173389159,1764173473317,84158
1_56515d74-4b3f-4734-849c-aecefc0e8b0e,1,56515d74-4b3f-4734-849c-aecefc0e8b0e,10,Olive Oil,"['mozzarella', 'provolone', 'parmesan', 'gorgonzola']",[],[],False,1764170783697,1764170802473,18776
1_57ae6d86-462e-4817-a690-d1a0148d88e5,1,57ae6d86-462e-4817-a690-d1a0148d88e5,1,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],True,1764170209616,1764170226997,17381
1_5da8a4f9-bc15-4259-bb24-6cd8105a4c23,1,5da8a4f9-bc15-4259-bb24-6cd8105a4c23,10,Sriracha-Tomato Blend,"['mozzarella', 'jalapeño jack']",['ground beef'],"['jalapeño', 'red bell pepper']",False,1764170844310,1764170861715,17405
1_64f0390a-77dd-4a9a-b07c-05845b8f7fbb,1,64f0390a-77dd-4a9a-b07c-05845b8f7fbb,1,Pesto,"['mozzarella', 'feta']",[],"['spinach', 'sun-dried tomato', 'artichoke heart']",True,1764170217198,1764170236427,19229
1_66c49367-be59-420c-9602-7763eee79cfa,1,66c49367-be59-420c-9602-7763eee79cfa,50,Pesto,"['mozzarella', 'feta']",[],"['spinach', 'sun-dried tomato', 'artichoke heart']",True,1764171253292,1764171274394,21102
1_6ff0ad0d-0de3-4921-8eb2-d5ecf9af02ef,1,6ff0ad0d-0de3-4921-8eb2-d5ecf9af02ef,10,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764170525909,1764170686871,160962
1_7007c5dd-015a-497a-af99-926857776dbe,1,7007c5dd-015a-497a-af99-926857776dbe,1,Pesto,"['mozzarella', 'feta']",[],"['spinach', 'sun-dried tomato', 'artichoke heart']",True,1764170220229,1764170240137,19908
1_7075519a-7d8c-49b4-9f8c-fa9b83857e42,1,7075519a-7d8c-49b4-9f8c-fa9b83857e42,50,White Garlic Cream,['mozzarella'],[],"['mushroom', 'truffle']",True,1764172083807,1764172100641,16834
1_8fe28bda-cff2-4dde-a3e1-38fff6ea7396,1,8fe28bda-cff2-4dde-a3e1-38fff6ea7396,1,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],True,1764170226281,1764170245264,18983
1_9563c743-f1f0-4eb8-a12d-256f529be4b2,1,9563c743-f1f0-4eb8-a12d-256f529be4b2,50,Sriracha-Tomato Blend,"['mozzarella', 'jalapeño jack']",['ground beef'],"['jalapeño', 'red bell pepper']",True,1764171045860,1764171118840,72980
1_9caddd73-34e8-406b-b20b-2ab365bdfc6e,1,9caddd73-34e8-406b-b20b-2ab365bdfc6e,50,tomato,"['mozzarella', 'cheddar']","['pepperoni', 'sausage', 'ham']","['mushroom', 'onion', 'green pepper', 'black olive']",True,1764171583877,1764171606570,22693
1_9dab3fa1-9659-4c1a-8667-62546b58f72f,1,9dab3fa1-9659-4c1a-8667-62546b58f72f,50,tomato,['mozzarella'],['pepperoni'],[],True,1764173127078,1764173147445,20367
1_a37c3e48-f834-445e-b823-7bea1566b633,1,a37c3e48-f834-445e-b823-7bea1566b633,100,tomato,['mozzarella'],['pepperoni'],[],False,1764176210294,1764176290968,80674
1_bbd131d6-eb44-402a-bbf2-f511cd1a7a7f,1,bbd131d6-eb44-402a-bbf2-f511cd1a7a7f,1,Hollandaise Sauce,"['mozzarella', 'cheddar']","['sausage', 'bacon']","['scrambled egg', 'chives']",True,1764170207600,1764170224487,16887
1_bcb75833-4cf6-4879-90fd-1da4a23f8bc1,1,bcb75833-4cf6-4879-90fd-1da4a23f8bc1,50,tomato,['mozzarella'],['pepperoni'],[],True,1764172245304,1764172264207,18903
1_beca9b56-d443-49c7-b275-e28a66e5f98d,1,beca9b56-d443-49c7-b275-e28a66e5f98d,1,tomato,"['mozzarella', 'cheddar']","['pepperoni', 'sausage', 'ham']","['mushroom', 'onion', 'green pepper', 'black olive']",True,1764170229292,1764170249369,20077
1_c46dc17e-41ac-4425-acf0-f57987a7dd22,1,c46dc17e-41ac-4425-acf0-f57987a7dd22,50,tomato,['mozzarella'],['pepperoni'],[],True,1764171765135,1764171781511,16376
1_df93b2e3-8576-4f50-8ff4-916e33571ea9,1,df93b2e3-8576-4f50-8ff4-916e33571ea9,100,tomato,['mozzarella'],['pepperoni'],[],False,1764175756424,1764175841522,85098
1_e5dba830-a09d-4643-9f68-3bee72822100,1,e5dba830-a09d-4643-9f68-3bee72822100,10,White Garlic Cream,['mozzarella'],[],"['mushroom', 'truffle']",False,1764170753196,1764170770736,17540
1_f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,1,f10c0f3d-f4e4-407e-a2b2-b0e2069c1e4e,100,BBQ Sauce,"['mozzarella', 'smoked provolone']",['grilled chicken'],['red onion'],False,1764173579159,1764173597902,18743
